2026-04-08T14:59:50.081Z | heartbeat: aruco_pose_streamer | buf= 58
2026-04-08T14:59:51.080Z | heartbeat: aruco_pose_streamer | buf= 59
2026-04-08T14:59:51.080Z | heartbeat: aruco_pose_streamer | buf= 59
2026-04-08T14:59:52.080Z | heartbeat: aruco_pose_streamer | buf= 60
2026-04-08T14:59:52.080Z | heartbeat: aruco_pose_streamer | buf= 60
2026-04-08T14:59:53.080Z | heartbeat: aruco_pose_streamer | buf= 61
2026-04-08T14:59:53.081Z | heartbeat: aruco_pose_streamer | buf= 61
2026-04-08T14:59:54.080Z | heartbeat: aruco_pose_streamer | buf= 62
2026-04-08T14:59:54.080Z | heartbeat: aruco_pose_streamer | buf= 62
2026-04-08T14:59:55.080Z | heartbeat: aruco_pose_streamer | buf= 63
2026-04-08T14:59:55.080Z | heartbeat: aruco_pose_streamer | buf= 63
2026-04-08T14:59:56.080Z | heartbeat: aruco_pose_streamer | buf= 64
2026-04-08T14:59:56.080Z | heartbeat: aruco_pose_streamer | buf= 64
2026-04-08T14:59:57.080Z | heartbeat: aruco_pose_streamer | buf= 65
2026-04-08T14:59:57.080Z | heartbeat: aruco_pose_streamer | buf= 65
2026-04-08T14:59:58.080Z | heartbeat: aruco_pose_streamer | buf= 66
2026-04-08T14:59:58.080Z | heartbeat: aruco_pose_streamer | buf= 66
2026-04-08T14:59:59.080Z | heartbeat: aruco_pose_streamer | buf= 67
2026-04-08T14:59:59.080Z | heartbeat: aruco_pose_streamer | buf= 67
2026-04-08T15:00:00.080Z | heartbeat: aruco_pose_streamer | buf= 68
2026-04-08T15:00:00.080Z | heartbeat: aruco_pose_streamer | buf= 68
2026-04-08T15:00:01.080Z | heartbeat: aruco_pose_streamer | buf= 69
2026-04-08T15:00:01.080Z | heartbeat: aruco_pose_streamer | buf= 69
2026-04-08T15:00:02.080Z | heartbeat: aruco_pose_streamer | buf= 70
2026-04-08T15:00:02.080Z | heartbeat: aruco_pose_streamer | buf= 70
2026-04-08T15:00:03.081Z | heartbeat: aruco_pose_streamer | buf= 71
2026-04-08T15:00:03.081Z | heartbeat: aruco_pose_streamer | buf= 71
2026-04-08T15:00:04.080Z | heartbeat: aruco_pose_streamer | buf= 72
2026-04-08T15:00:04.080Z | heartbeat: aruco_pose_streamer | buf= 72
2026-04-08T15:00:05.080Z | heartbeat: aruco_pose_streamer | buf= 73
2026-04-08T15:00:05.081Z | heartbeat: aruco_pose_streamer | buf= 73
2026-04-08T15:00:06.080Z | heartbeat: aruco_pose_streamer | buf= 74
2026-04-08T15:00:06.080Z | heartbeat: aruco_pose_streamer | buf= 74
2026-04-08T15:00:07.080Z | heartbeat: aruco_pose_streamer | buf= 75
2026-04-08T15:00:07.081Z | heartbeat: aruco_pose_streamer | buf= 75
2026-04-08T15:00:08.082Z | heartbeat: aruco_pose_streamer | buf= 76
2026-04-08T15:00:08.083Z | heartbeat: aruco_pose_streamer | buf= 76
2026-04-08T15:00:09.080Z | heartbeat: aruco_pose_streamer | buf= 77
2026-04-08T15:00:09.080Z | heartbeat: aruco_pose_streamer | buf= 77
2026-04-08T15:00:10.080Z | heartbeat: aruco_pose_streamer | buf= 78
2026-04-08T15:00:10.080Z | heartbeat: aruco_pose_streamer | buf= 78
2026-04-08T15:00:11.080Z | heartbeat: aruco_pose_streamer | buf= 79
